symbol,date,adjOpen,adjHigh,adjLow,adjClose,volume
"SLXX.L","2018-05-03","109.71","110.44","109.66","110.44","11303",
"SLXX.L","2018-05-02","109.96","110.21","109.7","109.86","13619",
"SLXX.L","2018-05-01","110.12","110.36","110.12","110.34","19054",
"SLXX.L","2018-04-30","109.55","110.28","109.55","110.28","7370",
"SLXX.L","2018-04-27","109.49","110.11","109.49","110.07","307930",
"SLXX.L","2018-04-26","109.37","109.56","109.15","109.43","35494",
"SLXX.L","2018-04-25","109.03","109.11","108.63","109.11","273612",
"SLXX.L","2018-04-24","109.45","109.45","108.94","109.11","13079",
"SLXX.L","2018-04-23","109.5","109.5","109.08","109.18","13461",
"SLXX.L","2018-04-20","109.92","110.21","109.31","109.66","55415",
"SLXX.L","2018-04-19","110.23","110.23","109.42","109.51","31914",
"SLXX.L","2018-04-18","110.17","110.68","109.99","110.25","340407",
"SLXX.L","2018-04-17","109.58","110.02","109.48","109.87","16586",
"SLXX.L","2018-04-16","109.43","109.76","109.32","109.64","7607",
"SLXX.L","2018-04-13","109.82","109.86","109.43","109.81","29503",
"SLXX.L","2018-04-12","109.83","110.15","109.53","109.62","22909",
"SLXX.L","2018-04-11","109.76","110.23","109.65","110.01","14839",
"SLXX.L","2018-04-10","109.63","109.83","109.43","109.74","34723",
"SLXX.L","2018-04-09","109.89","109.89","109.54","109.7","64373",
"SLXX.L","2018-04-06","109.47","109.93","109.47","109.75","8642",
"SLXX.L","2018-04-05","109.78","109.78","109.39","109.58","17224",
"SLXX.L","2018-04-04","110.2","110.28","109.77","109.79","20414",
"SLXX.L","2018-04-03","110.51","110.51","109.96","110.11","55588",
"SLXX.L","2018-03-29","109.85","110.26","109.81","110.05","14070",
"SLXX.L","2018-03-28","109.61","110.12","109.61","110.04","41249",
"SLXX.L","2018-03-27","109.51","109.85","109.28","109.74","25303",
"SLXX.L","2018-03-26","108.7","109.51","108.7","109.51","6541",
"SLXX.L","2018-03-23","110.34","110.34","108.98","109.35","12948",
"SLXX.L","2018-03-22","109.03","109.95","109.01","109.78","39479",
"SLXX.L","2018-03-21","109.2","109.37","108.71","109.05","5684",
"SLXX.L","2018-03-20","109.3","109.77","109.29","109.29","54373",
"SLXX.L","2018-03-19","109.78","109.82","109.18","109.81","23035",
"SLXX.L","2018-03-16","109.99","110.04","109.61","109.89","5735",
"SLXX.L","2018-03-15","109.93","110.12","109.72","109.81","30921",
"SLXX.L","2018-03-14","109.92","110.09","109.68","110.05","11642",
"SLXX.L","2018-03-13","109.55","109.88","109.52","109.79","12282",
"SLXX.L","2018-03-12","109.6","109.76","109.41","109.6","10124",
"SLXX.L","2018-03-09","109.71","109.73","109.45","109.61","11171",
"SLXX.L","2018-03-08","109.64","109.92","109.37","109.91","25512",
"SLXX.L","2018-03-07","109.34","109.62","109.27","109.56","15088",
"SLXX.L","2018-03-06","109.39","109.39","108.86","109.23","7820",
"SLXX.L","2018-03-05","110.19","110.19","109.37","109.37","12709",
"SLXX.L","2018-03-02","110.17","110.21","109.63","109.63","26853",
"SLXX.L","2018-03-01","109.82","110.17","109.78","109.93","18530",
"SLXX.L","2018-02-28","109.05","109.74","109.05","109.74","22398",
"SLXX.L","2018-02-27","109.55","109.68","109.01","109.28","34305",
"SLXX.L","2018-02-26","109.19","109.63","109.16","109.52","18915",
"SLXX.L","2018-02-23","109.52","109.56","109.3","109.45","11664",
"SLXX.L","2018-02-22","109.34","109.55","109.33","109.45","25489",
"SLXX.L","2018-02-21","109.54","109.67","109.28","109.48","15143",
"SLXX.L","2018-02-20","109.33","109.42","109.04","109.31","27849",
"SLXX.L","2018-02-19","109.48","109.48","109.24","109.29","24821",
"SLXX.L","2018-02-16","108.82","109.48","108.67","109.47","56444",
"SLXX.L","2018-02-15","108.32","108.66","107.96","108.57","26053",
"SLXX.L","2018-02-14","108.79","108.81","108.22","108.27","7126",
"SLXX.L","2018-02-13","109.15","109.37","108.43","108.71","21467",
"SLXX.L","2018-02-12","109.54","109.54","109.06","109.15","22934",
"SLXX.L","2018-02-09","109.61","109.76","109.17","109.29","33948",
"SLXX.L","2018-02-08","110","110.18","109.19","109.42","118001",
"SLXX.L","2018-02-07","110.32","110.34","109.98","110","38131",
"SLXX.L","2018-02-06","110.46","110.8","109.92","110.17","28664",
"SLXX.L","2018-02-05","110.46","110.62","110.25","110.35","12781",
"SLXX.L","2018-02-02","110.85","110.85","110.33","110.51","15293",
"SLXX.L","2018-02-01","110.97","111.12","110.69","111.04","26375",
"SLXX.L","2018-01-31","111.54","111.62","111.14","111.17","24472",
"SLXX.L","2018-01-30","111.43","111.86","111.27","111.48","36736",
"SLXX.L","2018-01-29","111.51","111.66","111.38","111.62","30115",
"SLXX.L","2018-01-26","111.66","111.88","111.46","111.57","12968",
"SLXX.L","2018-01-25","111.5","111.66","111.32","111.66","15431",
"SLXX.L","2018-01-24","111.74","112","111.41","111.52","8640",
"SLXX.L","2018-01-23","111.82","112.12","111.82","112.03","23968",
"SLXX.L","2018-01-22","111.79","111.96","111.64","111.85","23153",
"SLXX.L","2018-01-19","111.79","112.13","111.79","112.01","12879",
"SLXX.L","2018-01-18","112.01","112.1","111.82","111.98","8540",
"SLXX.L","2018-01-17","112.07","112.21","112.03","112.14","15078",
"SLXX.L","2018-01-16","111.88","112.25","111.85","112.03","19870",
"SLXX.L","2018-01-15","111.64","112.06","111.62","112.01","16479",
"SLXX.L","2018-01-12","112.04","112.04","111.37","111.8","36376",
"SLXX.L","2018-01-11","112.07","112.24","111.7","111.73","15442",
"SLXX.L","2018-01-10","111.7","112.09","111.7","111.98","17465",
"SLXX.L","2018-01-09","112.8","112.8","111.92","112","56801",
"SLXX.L","2018-01-08","112.03","112.58","112.03","112.4","50099",
"SLXX.L","2018-01-05","112.3","112.53","112.23","112.3","11772",
"SLXX.L","2018-01-04","112.1","112.34","112.01","112.25","19379",
"SLXX.L","2018-01-03","112.58","112.58","111.14","112.35","11202",
"SLXX.L","2018-01-02","111.62","111.72","111.31","111.4","7603",
"SLXX.L","2017-12-29","111.23","112.18","111.23","112.07","4753",
"SLXX.L","2017-12-28","111.7","112.15","111.69","111.93","16961",
"SLXX.L","2017-12-27","111.52","112.07","111.52","112.07","9173",
"SLXX.L","2017-12-22","111.33","111.5","111.22","111.3","4275",
"SLXX.L","2017-12-21","111.05","111.19","110.9","111.14","21816",
"SLXX.L","2017-12-20","111.22","111.42","110.99","111.17","19424",
"SLXX.L","2017-12-19","112.16","112.16","111.46","111.62","197691",
"SLXX.L","2017-12-18","112.12","112.26","111.97","112.17","23613",
"SLXX.L","2017-12-15","111.89","112.15","111.76","112.1","34092",
"SLXX.L","2017-12-14","111.57","111.9","111.18","111.9","14101",
"SLXX.L","2017-12-13","111.24","111.33","111.09","111.31","14948",
"SLXX.L","2017-12-12","111.4","111.4","111.05","111.22","22247",
"SLXX.L","2017-12-11","110.44","111.32","110.44","111.13","14655",
"SLXX.L","2017-12-08","110.34","110.7","109.95","110.7","96625",
"SLXX.L","2017-12-07","110.82","110.88","110.42","110.74","24809",
"SLXX.L","2017-12-06","111.69","111.69","110.56","110.83","15617",
"SLXX.L","2017-12-05","110.35","110.61","110.21","110.59","23339",
"SLXX.L","2017-12-04","110.65","110.67","110.16","110.28","26245",
"SLXX.L","2017-12-01","109.87","110.98","109.87","110.98","48560",
"SLXX.L","2017-11-30","109.71","109.95","109.4","109.95","98980",
"SLXX.L","2017-11-29","110.05","110.09","109.59","109.72","25098",
"SLXX.L","2017-11-28","110.33","110.61","110.23","110.28","24994",
"SLXX.L","2017-11-27","110.58","110.6","110.29","110.56","15262",
"SLXX.L","2017-11-24","110.46","110.55","110.29","110.49","6130",
"SLXX.L","2017-11-23","110.43","110.5","110.24","110.48","12657",
"SLXX.L","2017-11-22","110.5","110.5","109.97","110.26","41639",
"SLXX.L","2017-11-21","110.28","110.54","109.97","110.32","14937",
"SLXX.L","2017-11-20","110.22","110.22","109.81","110.14","32532",
"SLXX.L","2017-11-17","110.1","110.11","109.67","109.91","30265",
"SLXX.L","2017-11-16","108.57","110.1","108.57","109.83","133458",
"SLXX.L","2017-11-15","109.77","110.1","98.42","109.69","109433",
"SLXX.L","2017-11-14","109.94","109.96","109.59","109.75","82552",
"SLXX.L","2017-11-13","109.84","110.3","109.83","109.92","6980",
"SLXX.L","2017-11-10","110.53","110.64","109.83","109.91","26249",
"SLXX.L","2017-11-09","111.13","111.21","110.54","110.54","49276",
"SLXX.L","2017-11-08","111.07","111.47","111.07","111.27","13207",
"SLXX.L","2017-11-07","110.97","111.25","110.7","111.07","39745",
"SLXX.L","2017-11-06","110.92","111.24","110.87","111.03","25049",
"SLXX.L","2017-11-03","111.06","111.36","110.78","110.79","76158",
"SLXX.L","2017-11-02","110.29","111.13","110.07","111.07","21551",
"SLXX.L","2017-11-01","110.22","110.4","109.9","110.29","26083",
"SLXX.L","2017-10-31","110.23","110.37","110.09","110.27","9278",
"SLXX.L","2017-10-30","110.02","110.27","109.85","110.16","28562",
"SLXX.L","2017-10-27","109.68","110.28","109.49","109.98","28941",
"SLXX.L","2017-10-26","109.21","109.7","109.21","109.51","27181",
"SLXX.L","2017-10-25","109.96","110.28","109.29","109.47","29221",
"SLXX.L","2017-10-24","110.27","110.29","109.84","109.97","16060",
"SLXX.L","2017-10-23","110.42","110.47","109.91","110.4","50809",
"SLXX.L","2017-10-20","110.64","110.78","110.05","110.1","13263",
"SLXX.L","2017-10-19","110.45","110.89","110.45","110.59","14633",
"SLXX.L","2017-10-18","110.82","110.82","110.13","110.43","11967",
"SLXX.L","2017-10-17","109.95","110.83","109.66","110.75","28228",
"SLXX.L","2017-10-16","109.85","110.37","109.4","110.33","10548",
"SLXX.L","2017-10-13","110.09","110.09","109.64","110.01","22014",
"SLXX.L","2017-10-12","110.01","110.07","109.69","109.8","120710",
"SLXX.L","2017-10-11","109.6","109.92","109.59","109.88","33145",
"SLXX.L","2017-10-10","109.63","109.99","109.47","109.97","27252",
"SLXX.L","2017-10-09","110.28","110.28","109.68","110.04","18592",
"SLXX.L","2017-10-06","109.85","109.98","109.45","109.85","23849",
"SLXX.L","2017-10-05","109.86","110.12","109.68","109.71","66887",
"SLXX.L","2017-10-04","110.21","110.21","109.55","110.01","15676",
"SLXX.L","2017-10-03","110.04","110.04","109.62","109.88","17994",
"SLXX.L","2017-10-02","109.67","110.26","109.58","110.26","13234",
"SLXX.L","2017-09-29","109.56","109.89","109.55","109.82","33340",
"SLXX.L","2017-09-28","109.15","109.61","109.14","109.56","21554",
"SLXX.L","2017-09-27","109.7","109.7","109.2","109.5","20618",
"SLXX.L","2017-09-26","109.81","110.02","109.61","109.83","11054",
"SLXX.L","2017-09-25","109.8","109.9","109.54","109.79","48752",
"SLXX.L","2017-09-22","109.42","109.64","109.42","109.56","5489",
"SLXX.L","2017-09-21","109.09","109.48","109.09","109.41","15569",
"SLXX.L","2017-09-20","109.55","109.8","109.48","109.6","13728",
"SLXX.L","2017-09-19","109.69","109.88","109.47","109.55","138830",
"SLXX.L","2017-09-18","109.58","109.79","109.49","109.76","13100",
"SLXX.L","2017-09-15","110.28","110.3","109.27","109.6","16254",
"SLXX.L","2017-09-14","111","111.04","110.33","110.33","14927",
"SLXX.L","2017-09-13","111.09","111.23","110.81","110.95","19684",
"SLXX.L","2017-09-12","112.12","112.12","110.88","110.97","15609",
"SLXX.L","2017-09-11","112.2","112.32","111.82","111.94","14700",
"SLXX.L","2017-09-08","112.97","112.97","112.24","112.31","17221",
"SLXX.L","2017-09-07","112.35","112.84","112.07","112.66","16897",
"SLXX.L","2017-09-06","112.54","112.54","112.04","112.48","6932",
"SLXX.L","2017-09-05","111.79","112.34","111.52","112.34","48383",
"SLXX.L","2017-09-04","112.06","112.15","111.74","112","11261",
"SLXX.L","2017-09-01","112.05","112.18","111.72","111.8","12351",
"SLXX.L","2017-08-31","112.05","112.19","111.9","112.03","15545",
"SLXX.L","2017-08-30","112.36","112.36","111.87","111.94","30914",
"SLXX.L","2017-08-29","110.57","112.58","110.57","112.38","15410",
"SLXX.L","2017-08-25","111.98","112.11","111.71","112.11","11939",
"SLXX.L","2017-08-24","111.77","111.99","111.74","111.91","10450",
"SLXX.L","2017-08-23","111.58","112.05","111.51","112.05","12040",
"SLXX.L","2017-08-22","111.48","111.92","111.46","111.66","6550",
"SLXX.L","2017-08-21","111.72","112.01","111.47","111.88","127475",
"SLXX.L","2017-08-18","111.9","111.9","111.53","111.64","22316",
"SLXX.L","2017-08-17","111.68","111.96","111.26","111.67","36240",
"SLXX.L","2017-08-16","111.56","111.56","111.19","111.27","113315",
"SLXX.L","2017-08-15","111.63","111.72","111.42","111.68","18080",
"SLXX.L","2017-08-14","111.81","111.81","111.39","111.77","11755",
"SLXX.L","2017-08-11","111.98","112.11","111.59","111.79","14010",
"SLXX.L","2017-08-10","111.5","112.05","111.5","111.91","15020",
"SLXX.L","2017-08-09","111.57","111.97","111.56","111.74","14216",
"SLXX.L","2017-08-08","111.56","111.63","111.45","111.45","22261",
"SLXX.L","2017-08-07","111.26","111.6","111.26","111.55","7680",
"SLXX.L","2017-08-04","111.53","111.53","111.16","111.29","25792",
"SLXX.L","2017-08-03","110.67","111.52","110.61","111.45","25097",
"SLXX.L","2017-08-02","110.84","110.89","110.56","110.68","16829",
"SLXX.L","2017-08-01","110.51","111","110.39","111","15953",
"SLXX.L","2017-07-31","110.63","111.01","110.54","111.01","472230",
"SLXX.L","2017-07-28","110.9","110.97","110.55","110.66","9942",
"SLXX.L","2017-07-27","110.76","110.93","110.49","110.84","16799",
"SLXX.L","2017-07-26","110.3","110.51","110.3","110.5","14605",
"SLXX.L","2017-07-25","110.75","110.77","110.21","110.23","15615",
"SLXX.L","2017-07-24","110.58","110.83","110.58","110.75","15610",
"SLXX.L","2017-07-21","110.4","110.83","110.39","110.83","18596",
"SLXX.L","2017-07-20","110.46","110.46","110.28","110.32","12158",
"SLXX.L","2017-07-19","110.19","110.65","110.07","110.51","11459",
"SLXX.L","2017-07-18","109.61","110.36","109.6","110.29","21409",
"SLXX.L","2017-07-17","109.67","109.86","109.56","109.75","12034",
"SLXX.L","2017-07-14","109.83","109.87","109.37","109.44","108722",
"SLXX.L","2017-07-13","109.81","110.09","109.36","109.37","19602",
"SLXX.L","2017-07-12","109.7","109.88","109.5","109.83","31375",
"SLXX.L","2017-07-11","109.55","109.73","109.26","109.64","35065",
"SLXX.L","2017-07-10","109.25","109.73","109.23","109.73","10554",
"SLXX.L","2017-07-07","109.24","109.46","109.24","109.32","48334",
"SLXX.L","2017-07-06","109.86","109.86","109.18","109.25","50348",
"SLXX.L","2017-07-05","110.05","110.05","109.59","109.86","41194",
"SLXX.L","2017-07-04","109.92","110","109.69","109.83","23829",
"SLXX.L","2017-07-03","109.46","109.93","109.46","109.66","69619",
"SLXX.L","2017-06-30","109.75","110.08","109.66","109.83","8233",
"SLXX.L","2017-06-29","110.46","110.48","109.67","109.67","9517",
"SLXX.L","2017-06-28","111.08","111.32","110.25","110.63","25375",
"SLXX.L","2017-06-27","111.88","111.98","111.23","111.24","26527",
"SLXX.L","2017-06-26","111.95","112.11","111.67","111.9","10211",
"SLXX.L","2017-06-23","111.47","111.79","111.45","111.68","142946",
"SLXX.L","2017-06-22","111.78","112.11","111.76","111.76","59660",
"SLXX.L","2017-06-21","112.01","112.23","111.47","111.69","42595",
"SLXX.L","2017-06-20","111.53","112.02","111.52","112","23081",
"SLXX.L","2017-06-19","111.48","111.77","111.4","111.58","24992",
"SLXX.L","2017-06-16","111.16","111.8","110.98","111.48","11625",
"SLXX.L","2017-06-15","112.25","112.47","111.29","111.42","23659",
"SLXX.L","2017-06-14","111.41","112.38","111.1","112.38","18393",
"SLXX.L","2017-06-13","111.57","111.81","110.95","111.35","49312",
"SLXX.L","2017-06-12","111.62","111.92","111.31","111.89","24388",
"SLXX.L","2017-06-09","110.8","111.65","110.7","111.62","25543",
"SLXX.L","2017-06-08","111.63","111.65","111.04","111.09","14314",
"SLXX.L","2017-06-07","111.62","111.75","111.18","111.63","26082",
"SLXX.L","2017-06-06","110.53","111.76","110.53","111.63","27511",
"SLXX.L","2017-06-05","111.08","111.63","110.64","111.09","52985",
"SLXX.L","2017-06-02","110.83","111.24","110.74","111.11","16721",
"SLXX.L","2017-06-01","111.03","111.39","110.63","110.82","40890",
"SLXX.L","2017-05-31","111.5","111.64","111.02","111.24","10893",
"SLXX.L","2017-05-30","111.21","112.07","111.11","111.54","53383",
"SLXX.L","2017-05-26","111.13","111.48","110.97","111.18","33188",
"SLXX.L","2017-05-25","110.97","111.27","110.86","111.14","22442",
"SLXX.L","2017-05-24","110.65","111.06","110.3","110.81","55038",
"SLXX.L","2017-05-23","110.79","110.86","110.33","110.73","189460",
"SLXX.L","2017-05-22","110.63","110.81","110.33","110.56","14153",
"SLXX.L","2017-05-19","110.61","110.73","110.23","110.71","24631",
"SLXX.L","2017-05-18","110.85","110.88","110.35","110.51","35253",
"SLXX.L","2017-05-17","110.27","110.85","110.26","110.61","27409",
"SLXX.L","2017-05-16","109.8","110.38","109.56","110.32","13641",
"SLXX.L","2017-05-15","110.37","110.52","109.94","110","51800",
"SLXX.L","2017-05-12","109.97","110.53","109.59","110.53","9378",
"SLXX.L","2017-05-11","109.36","109.88","109.32","109.84","28812",
"SLXX.L","2017-05-10","109.35","111.22","109.2","109.69","19606",
"SLXX.L","2017-05-09","109.17","109.52","108.91","109.21","20000",
"SLXX.L","2017-05-08","109.48","110.34","107.61","109.49","33089",
"SLXX.L","2017-05-05","109.83","110.01","109.48","109.64","210446",
"SLXX.L","2017-05-04","109.93","109.99","109.61","109.84","31875",
"SLXX.L","2017-05-03","109.81","110.02","109.63","109.94","32253",
"SLXX.L","2017-05-02","109.69","109.8","109.26","109.8","41854",
"SLXX.L","2017-04-28","109.49","111.32","109.27","109.49","13104",
"SLXX.L","2017-04-27","110.22","110.24","109.27","109.52","31859",
"SLXX.L","2017-04-26","109.3","109.43","109.01","109.43","18804",
"SLXX.L","2017-04-25","109.5","109.64","108.91","109.4","42710",
"SLXX.L","2017-04-24","109.1","109.67","108.83","109.63","34999",
"SLXX.L","2017-04-21","109.4","109.63","109.2","109.34","49064",
"SLXX.L","2017-04-20","109.33","109.52","108.98","109.32","34007",
"SLXX.L","2017-04-19","109.65","109.67","109.14","109.21","26750",
"SLXX.L","2017-04-18","109.58","109.86","109.13","109.65","36618",
"SLXX.L","2017-04-13","109.46","109.73","109.17","109.36","116246",
"SLXX.L","2017-04-12","109.46","109.49","109.13","109.36","107676",
"SLXX.L","2017-04-11","109.36","109.53","108.84","109.4","33935",
